Timestamp(ns);Rotation_X(rad);Rotation_Y(rad);Rotation_Z(rad);Position_X(m);Position_Y(m);Position_Z(m);
4019823653957; -0.31; -0.54; -0.47; 0.19; 0.16; -0.61;
4019840340125; -0.33; -0.52; -0.54; 0.18; 0.16; -0.61;
4019856924084; -0.33; -0.49; -0.60; 0.18; 0.16; -0.60;
4019873572618; -0.31; -0.46; -0.65; 0.17; 0.16; -0.60;
4019906896201; -0.26; -0.39; -0.69; 0.17; 0.16; -0.58;
4019923565690; -0.23; -0.35; -0.69; 0.16; 0.17; -0.57;
4019940331829; -0.19; -0.30; -0.68; 0.16; 0.17; -0.56;
4019957004739; -0.14; -0.25; -0.66; 0.15; 0.17; -0.55;
4019990208151; -0.04; -0.13; -0.62; 0.14; 0.17; -0.53;
4020007073506; 0.00; -0.08; -0.59; 0.14; 0.17; -0.52;
4020023712631; 0.04; -0.03; -0.56; 0.14; 0.17; -0.51;
4020040128950; 0.09; 0.01; -0.53; 0.14; 0.17; -0.50;
4020056899365; 0.12; 0.03; -0.49; 0.13; 0.17; -0.50;
4020073873343; 0.14; 0.05; -0.46; 0.13; 0.16; -0.49;
4020106848817; 0.17; 0.06; -0.41; 0.13; 0.16; -0.47;
4020123557222; 0.18; 0.05; -0.39; 0.13; 0.15; -0.46;
4020173511378; 0.17; 0.01; -0.35; 0.14; 0.14; -0.44;
4020190143661; 0.15; -0.03; -0.34; 0.15; 0.14; -0.44;
4020206864896; 0.13; -0.06; -0.33; 0.15; 0.14; -0.43;
4020223559189; 0.12; -0.10; -0.33; 0.16; 0.13; -0.43;
4020240141437; 0.10; -0.14; -0.32; 0.17; 0.13; -0.42;
4020256760036; 0.09; -0.19; -0.31; 0.17; 0.13; -0.42;
4020290162307; 0.06; -0.30; -0.30; 0.19; 0.13; -0.40;
4020306829658; 0.05; -0.36; -0.29; 0.20; 0.13; -0.40;
4020323416610; 0.04; -0.43; -0.27; 0.21; 0.12; -0.39;
4020340207553; 0.03; -0.50; -0.25; 0.21; 0.12; -0.38;
4020356820592; 0.03; -0.57; -0.23; 0.22; 0.12; -0.38;
4020390050091; 0.01; -0.70; -0.20; 0.23; 0.12; -0.36;
4020406761490; -0.00; -0.77; -0.20; 0.23; 0.12; -0.36;
4020423449368; -0.02; -0.83; -0.20; 0.24; 0.12; -0.35;
4020440042735; -0.05; -0.88; -0.21; 0.24; 0.12; -0.35;
4020456952138; -0.07; -0.94; -0.21; 0.24; 0.11; -0.34;
4020473447144; -0.09; -0.98; -0.23; 0.24; 0.10; -0.34;
4020506650557; -0.14; -1.07; -0.24; 0.23; 0.10; -0.33;
4020523396596; -0.17; -1.10; -0.24; 0.23; 0.10; -0.33;
4020540095593; -0.19; -1.13; -0.25; 0.25; 0.09; -0.31;
4020556697085; -0.21; -1.16; -0.26; 0.26; 0.09; -0.31;
4020573424735; -0.22; -1.19; -0.26; 0.26; 0.09; -0.31;
4020590370061; -0.23; -1.22; -0.27; 0.27; 0.09; -0.31;
4020623454158; -0.26; -1.27; -0.28; 0.27; 0.09; -0.30;
4020640206612; -0.28; -1.29; -0.28; 0.27; 0.09; -0.30;
4020656898339; -0.30; -1.32; -0.28; 0.27; 0.09; -0.30;
4020673368969; -0.31; -1.34; -0.28; 0.27; 0.08; -0.29;
4020690042307; -0.33; -1.36; -0.28; 0.27; 0.08; -0.28;
4020706856771; -0.35; -1.39; -0.27; 0.27; 0.08; -0.28;
4020740026399; -0.38; -1.42; -0.26; 0.26; 0.08; -0.27;
4020756734804; -0.40; -1.44; -0.25; 0.26; 0.08; -0.27;
4020773325178; -0.42; -1.45; -0.24; 0.25; 0.07; -0.26;
4020789910419; -0.44; -1.47; -0.23; 0.25; 0.07; -0.25;
4020806664584; -0.45; -1.48; -0.22; 0.25; 0.07; -0.25;
4020823299861; -0.46; -1.50; -0.21; 0.24; 0.07; -0.25;
4020856662788; -0.49; -1.52; -0.20; 0.24; 0.07; -0.25;
4020873300203; -0.50; -1.53; -0.19; 0.24; 0.07; -0.25;
4020889925644; -0.52; -1.54; -0.19; 0.24; 0.06; -0.25;
4020906497628; -0.54; -1.55; -0.18; 0.24; 0.06; -0.25;
4020923323638; -0.55; -1.56; -0.17; 0.24; 0.06; -0.25;
4020939947796; -0.55; -1.57; -0.16; 0.25; 0.06; -0.25;
4020973307729; -0.55; -1.59; -0.15; 0.25; 0.06; -0.25;
4020989969949; -0.55; -1.59; -0.16; 0.26; 0.06; -0.25;
4021006585553; -0.54; -1.59; -0.17; 0.26; 0.05; -0.24;
4021023364522; -0.54; -1.59; -0.17; 0.27; 0.05; -0.24;
4021039912130; -0.55; -1.59; -0.18; 0.27; 0.06; -0.24;
4021056573066; -0.53; -1.58; -0.19; 0.27; 0.06; -0.24;
4021073183111; -0.52; -1.56; -0.20; 0.27; 0.06; -0.24;
4021106511398; -0.50; -1.54; -0.21; 0.27; 0.06; -0.24;
4021123177466; -0.49; -1.54; -0.22; 0.27; 0.06; -0.24;
4021139920939; -0.47; -1.53; -0.22; 0.28; 0.06; -0.24;
4021156817940; -0.46; -1.52; -0.21; 0.28; 0.06; -0.24;
4021173142313; -0.43; -1.51; -0.21; 0.28; 0.06; -0.24;
4021189822066; -0.41; -1.51; -0.20; 0.28; 0.06; -0.24;
4021206645510; -0.40; -1.50; -0.20; 0.28; 0.06; -0.24;
4021239808296; -0.37; -1.49; -0.21; 0.29; 0.06; -0.24;
4021256601804; -0.35; -1.48; -0.20; 0.29; 0.07; -0.24;
4021273226817; -0.32; -1.47; -0.20; 0.29; 0.07; -0.24;
4021289792387; -0.29; -1.45; -0.19; 0.29; 0.07; -0.24;
4021306387464; -0.26; -1.43; -0.18; 0.29; 0.07; -0.24;
4021323164295; -0.24; -1.41; -0.18; 0.29; 0.08; -0.24;
4021356398070; -0.19; -1.39; -0.19; 0.29; 0.08; -0.24;
4021373193717; -0.16; -1.38; -0.19; 0.29; 0.08; -0.23;
4021389779386; -0.13; -1.37; -0.20; 0.29; 0.09; -0.23;
4021406407393; -0.10; -1.36; -0.21; 0.29; 0.09; -0.23;
4021423166262; -0.06; -1.35; -0.21; 0.29; 0.10; -0.23;
4021456413295; 0.02; -1.33; -0.22; 0.29; 0.10; -0.22;
4021473049855; 0.06; -1.32; -0.22; 0.29; 0.11; -0.22;
4021489802736; 0.10; -1.32; -0.22; 0.29; 0.11; -0.22;
4021506479495; 0.14; -1.31; -0.22; 0.29; 0.12; -0.22;
4021523070296; 0.17; -1.31; -0.22; 0.28; 0.13; -0.22;
4021539787255; 0.20; -1.30; -0.22; 0.28; 0.13; -0.21;
4021573048401; 0.25; -1.31; -0.23; 0.29; 0.16; -0.20;
4021589746970; 0.26; -1.32; -0.24; 0.29; 0.16; -0.20;
4021606447250; 0.26; -1.34; -0.25; 0.28; 0.16; -0.20;
4021623016241; 0.24; -1.37; -0.25; 0.28; 0.16; -0.20;
4021639685730; 0.21; -1.40; -0.25; 0.29; 0.16; -0.20;
4021656468548; 0.17; -1.44; -0.23; 0.29; 0.16; -0.19;
4021689665545; 0.12; -1.50; -0.18; 0.30; 0.17; -0.18;
4021706375661; 0.11; -1.52; -0.14; 0.30; 0.17; -0.18;
4021723087488; 0.09; -1.54; -0.12; 0.30; 0.16; -0.18;
4021739662038; 0.05; -1.57; -0.10; 0.30; 0.16; -0.18;
4021756292183; 0.02; -1.59; -0.08; 0.31; 0.16; -0.17;
4021789693599; -0.01; -1.64; -0.06; 0.31; 0.16; -0.17;
4021806281834; -0.01; -1.65; -0.06; 0.32; 0.17; -0.16;
4021823051822; -0.01; -1.66; -0.07; 0.32; 0.17; -0.16;
4021839642623; -0.00; -1.68; -0.09; 0.32; 0.17; -0.16;
4021856290302; -0.00; -1.68; -0.11; 0.32; 0.17; -0.16;
4021872933276; -0.01; -1.69; -0.14; 0.31; 0.17; -0.17;
4021906291499; -0.04; -1.68; -0.18; 0.31; 0.17; -0.17;
4021922965265; -0.05; -1.66; -0.18; 0.30; 0.17; -0.17;
4021939796407; -0.06; -1.65; -0.17; 0.30; 0.17; -0.17;
4021956323915; -0.06; -1.63; -0.15; 0.30; 0.17; -0.17;
4021972881359; -0.06; -1.62; -0.12; 0.31; 0.17; -0.17;
4021989533315; -0.06; -1.62; -0.10; 0.31; 0.17; -0.17;
4022022944566; -0.04; -1.62; -0.06; 0.31; 0.17; -0.17;
4022039577705; -0.04; -1.62; -0.06; 0.31; 0.17; -0.17;
4022056316046; -0.03; -1.62; -0.06; 0.31; 0.17; -0.17;
4022072940204; -0.02; -1.62; -0.06; 0.31; 0.17; -0.17;
4022089557948; -0.02; -1.61; -0.07; 0.31; 0.17; -0.17;
4022106162861; -0.02; -1.60; -0.08; 0.30; 0.17; -0.17;
4022122911466; -0.02; -1.59; -0.09; 0.30; 0.17; -0.18;
4022156222219; -0.02; -1.56; -0.10; 0.30; 0.17; -0.18;
4022172898551; -0.02; -1.54; -0.10; 0.30; 0.17; -0.18;
4022189611233; -0.02; -1.53; -0.09; 0.30; 0.17; -0.18;
4022206131471; -0.02; -1.52; -0.09; 0.30; 0.17; -0.18;
4022222910012; -0.03; -1.51; -0.08; 0.30; 0.17; -0.19;
4022239633386; -0.03; -1.51; -0.07; 0.30; 0.18; -0.19;
4022272773078; -0.03; -1.50; -0.07; 0.30; 0.18; -0.19;
4022289658104; -0.03; -1.49; -0.06; 0.30; 0.18; -0.19;
4022306199725; -0.03; -1.49; -0.06; 0.30; 0.18; -0.19;
4022322795658; -0.03; -1.49; -0.06; 0.30; 0.18; -0.19;
4022339567356; -0.03; -1.48; -0.07; 0.30; 0.18; -0.20;
4022356197073; -0.03; -1.48; -0.07; 0.30; 0.18; -0.20;
4022389452659; -0.03; -1.46; -0.08; 0.30; 0.18; -0.20;
4022406185869; -0.04; -1.46; -0.09; 0.29; 0.18; -0.20;
4022422745451; -0.04; -1.45; -0.09; 0.29; 0.18; -0.20;
4022439401683; -0.04; -1.45; -0.10; 0.29; 0.18; -0.20;
4022456186211; -0.04; -1.44; -0.10; 0.29; 0.18; -0.20;
4022472793690; -0.04; -1.44; -0.10; 0.29; 0.18; -0.20;
4022489652630; -0.04; -1.43; -0.10; 0.29; 0.18; -0.20;
4022522772222; -0.04; -1.42; -0.09; 0.29; 0.18; -0.20;
4022539419901; -0.04; -1.42; -0.08; 0.29; 0.18; -0.20;
4022556056461; -0.03; -1.42; -0.08; 0.29; 0.18; -0.20;
4022572816613; -0.03; -1.42; -0.07; 0.29; 0.18; -0.20;
4022589382610; -0.03; -1.42; -0.07; 0.29; 0.18; -0.20;
4022606044401; -0.02; -1.42; -0.07; 0.29; 0.18; -0.20;
4022623012392; -0.02; -1.42; -0.07; 0.29; 0.18; -0.20;
4022656016091; -0.02; -1.42; -0.08; 0.29; 0.18; -0.20;
4022672724496; -0.01; -1.42; -0.09; 0.29; 0.18; -0.20;
4022689506030; -0.01; -1.42; -0.09; 0.29; 0.18; -0.20;
4022706070317; -0.01; -1.42; -0.10; 0.29; 0.19; -0.20;
4022722668816; -0.01; -1.42; -0.10; 0.29; 0.19; -0.20;
4022739407157; -0.01; -1.42; -0.10; 0.29; 0.19; -0.20;
4022756357614; -0.01; -1.42; -0.10; 0.29; 0.19; -0.19;
4022789325817; -0.00; -1.42; -0.09; 0.29; 0.19; -0.19;
4022806273709; 0.00; -1.43; -0.08; 0.29; 0.19; -0.19;
4022822621175; 0.01; -1.43; -0.08; 0.29; 0.19; -0.19;
4022839327870; 0.01; -1.43; -0.07; 0.29; 0.19; -0.19;
4022855995221; 0.01; -1.43; -0.06; 0.29; 0.19; -0.19;
4022872679678; 0.01; -1.43; -0.06; 0.29; 0.19; -0.19;
4022889567698; 0.01; -1.43; -0.05; 0.29; 0.20; -0.19;
4022922661631; 0.02; -1.43; -0.05; 0.29; 0.20; -0.20;
4022939346516; 0.02; -1.43; -0.04; 0.29; 0.20; -0.20;
4022956010446; 0.02; -1.43; -0.04; 0.29; 0.20; -0.20;
4022972675231; 0.03; -1.42; -0.04; 0.29; 0.20; -0.20;
4022989452488; 0.03; -1.42; -0.04; 0.29; 0.20; -0.20;
4023005971444; 0.03; -1.42; -0.04; 0.29; 0.20; -0.20;
4023039279203; 0.05; -1.41; -0.04; 0.29; 0.20; -0.20;
4023055946554; 0.05; -1.41; -0.05; 0.29; 0.20; -0.20;
4023072581831; 0.05; -1.41; -0.05; 0.29; 0.20; -0.20;
4023089340272; 0.06; -1.40; -0.05; 0.29; 0.20; -0.21;
4023105860938; 0.06; -1.40; -0.05; 0.29; 0.20; -0.21;
4023122569344; 0.06; -1.40; -0.05; 0.29; 0.20; -0.21;
4023139379531; 0.06; -1.40; -0.05; 0.28; 0.20; -0.21;
4023172592779; 0.06; -1.40; -0.05; 0.28; 0.20; -0.21;
4023189211805; 0.06; -1.40; -0.05; 0.28; 0.20; -0.21;
4023205992484; 0.06; -1.40; -0.05; 0.28; 0.20; -0.21;
4023222555488; 0.05; -1.40; -0.05; 0.28; 0.20; -0.21;
4023239170665; 0.05; -1.40; -0.05; 0.28; 0.20; -0.21;
4023255921836; 0.05; -1.41; -0.05; 0.28; 0.20; -0.21;
4023289196239; 0.05; -1.41; -0.05; 0.28; 0.20; -0.20;
4023305816120; 0.06; -1.42; -0.04; 0.28; 0.20; -0.20;
4023322547191; 0.06; -1.42; -0.04; 0.28; 0.20; -0.20;
4023339291947; 0.06; -1.43; -0.05; 0.28; 0.20; -0.20;
4023355799784; 0.06; -1.43; -0.05; 0.28; 0.20; -0.20;
4023372560363; 0.06; -1.44; -0.05; 0.28; 0.20; -0.20;
4023389185376; 0.06; -1.44; -0.05; 0.28; 0.20; -0.20;
4023422449943; 0.06; -1.44; -0.05; 0.28; 0.20; -0.20;
4023439178021; 0.06; -1.44; -0.04; 0.28; 0.20; -0.20;
4023455815008; 0.06; -1.44; -0.04; 0.28; 0.20; -0.20;
4023472432751; 0.05; -1.44; -0.04; 0.28; 0.20; -0.20;
4023489145006; 0.04; -1.44; -0.04; 0.28; 0.20; -0.20;
4023505776434; 0.04; -1.44; -0.03; 0.28; 0.20; -0.20;
4023522407007; 0.03; -1.44; -0.02; 0.28; 0.20; -0.20;
4023555772927; 0.02; -1.46; -0.01; 0.28; 0.19; -0.20;
4023572440706; 0.02; -1.46; 0.00; 0.28; 0.19; -0.20;
4023589149111; 0.01; -1.48; 0.01; 0.28; 0.19; -0.20;
4023605807054; 0.00; -1.49; 0.01; 0.28; 0.19; -0.20;
4023622432922; -0.00; -1.50; 0.02; 0.28; 0.19; -0.20;
4023639063067; -0.01; -1.52; 0.02; 0.28; 0.19; -0.20;
4023655935264; -0.01; -1.54; 0.02; 0.28; 0.19; -0.20;
4023689069824; -0.03; -1.58; 0.02; 0.28; 0.19; -0.20;
4023705862905; -0.04; -1.59; 0.02; 0.28; 0.19; -0.20;
4023722413079; -0.05; -1.61; 0.01; 0.28; 0.19; -0.19;
4023739034671; -0.06; -1.62; 0.01; 0.29; 0.18; -0.19;
4023755655836; -0.07; -1.64; 0.01; 0.29; 0.18; -0.19;
4023772404013; -0.08; -1.65; 0.00; 0.29; 0.18; -0.19;
4023805649335; -0.10; -1.68; -0.01; 0.29; 0.18; -0.18;
4023822290599; -0.11; -1.68; -0.01; 0.29; 0.18; -0.18;
4023838988314; -0.11; -1.69; -0.02; 0.29; 0.18; -0.18;
4023855638986; -0.12; -1.69; -0.02; 0.29; 0.18; -0.18;
4023872263144; -0.12; -1.68; -0.02; 0.29; 0.18; -0.18;
4023889005762; -0.12; -1.68; -0.03; 0.29; 0.18; -0.18;
4023905862135; -0.12; -1.68; -0.03; 0.29; 0.18; -0.18;
4023939079233; -0.13; -1.67; -0.03; 0.29; 0.18; -0.18;
4023955720924; -0.13; -1.67; -0.03; 0.29; 0.18; -0.18;
4023972311298; -0.13; -1.67; -0.02; 0.29; 0.18; -0.18;
4023988933317; -0.13; -1.66; -0.02; 0.29; 0.18; -0.18;
4024005629749; -0.13; -1.66; -0.02; 0.29; 0.18; -0.18;
4024022325752; -0.13; -1.66; -0.01; 0.29; 0.18; -0.18;
4024055641638; -0.12; -1.66; -0.01; 0.29; 0.18; -0.18;
4024072251683; -0.11; -1.65; -0.01; 0.29; 0.18; -0.18;
4024088929725; -0.11; -1.65; -0.01; 0.29; 0.18; -0.18;
4024105565857; -0.10; -1.65; -0.01; 0.29; 0.18; -0.18;
4024122266565; -0.10; -1.64; -0.01; 0.29; 0.18; -0.18;
4024138891151; -0.10; -1.64; -0.01; 0.29; 0.18; -0.18;
4024155872827; -0.09; -1.64; -0.02; 0.29; 0.18; -0.18;
4024188942811; -0.09; -1.63; -0.02; 0.29; 0.18; -0.19;
4024222136388; -0.09; -1.61; -0.02; 0.28; 0.18; -0.19;
4024238938449; -0.10; -1.60; -0.02; 0.28; 0.18; -0.19;
4024255587839; -0.10; -1.60; -0.02; 0.28; 0.18; -0.19;
4024272291968; -0.11; -1.59; -0.02; 0.28; 0.18; -0.19;
4024288979418; -0.11; -1.58; -0.02; 0.28; 0.17; -0.20;
4024305560811; -0.12; -1.57; -0.03; 0.28; 0.17; -0.20;
4024322184969; -0.13; -1.55; -0.03; 0.28; 0.17; -0.20;
4024355545758; -0.15; -1.53; -0.04; 0.28; 0.17; -0.20;
4024372133993; -0.16; -1.52; -0.04; 0.28; 0.17; -0.20;
4024388775685; -0.18; -1.52; -0.05; 0.28; 0.17; -0.20;
4024405552087; -0.19; -1.51; -0.06; 0.28; 0.17; -0.20;
4024422125782; -0.20; -1.51; -0.07; 0.28; 0.16; -0.20;
4024438753789; -0.21; -1.52; -0.08; 0.28; 0.16; -0.20;
4024472206950; -0.22; -1.53; -0.11; 0.28; 0.16; -0.20;
4024488880716; -0.22; -1.54; -0.12; 0.28; 0.16; -0.20;
4024505395395; -0.22; -1.54; -0.14; 0.28; 0.16; -0.20;
4024522188476; -0.22; -1.55; -0.15; 0.29; 0.16; -0.20;
4024538786547; -0.22; -1.56; -0.17; 0.29; 0.16; -0.20;
4024555441068; -0.21; -1.56; -0.18; 0.29; 0.16; -0.20;
4024588811265; -0.19; -1.57; -0.20; 0.29; 0.16; -0.20;
4024605436279; -0.18; -1.57; -0.19; 0.29; 0.16; -0.19;
4024622116031; -0.17; -1.57; -0.18; 0.29; 0.17; -0.19;
4024638798350; -0.16; -1.58; -0.16; 0.29; 0.17; -0.19;
4024655398560; -0.15; -1.59; -0.14; 0.29; 0.17; -0.19;
4024672051798; -0.14; -1.60; -0.13; 0.29; 0.17; -0.19;
4024688947943; -0.14; -1.61; -0.12; 0.29; 0.16; -0.19;
4024722062404; -0.15; -1.63; -0.11; 0.28; 0.16; -0.19;
4024738837951; -0.15; -1.63; -0.10; 0.28; 0.16; -0.19;
4024755447569; -0.16; -1.63; -0.10; 0.28; 0.16; -0.19;
4024772053765; -0.16; -1.64; -0.10; 0.29; 0.16; -0.20;
4024788675357; -0.17; -1.64; -0.11; 0.29; 0.16; -0.20;
4024805387612; -0.19; -1.65; -0.12; 0.29; 0.16; -0.20;
4024822391098; -0.21; -1.66; -0.13; 0.29; 0.15; -0.21;
4024855413613; -0.25; -1.68; -0.14; 0.29; 0.15; -0.21;
4024872042475; -0.26; -1.69; -0.13; 0.29; 0.15; -0.21;
4024888721373; -0.27; -1.70; -0.13; 0.29; 0.16; -0.22;
4024905266415; -0.28; -1.71; -0.12; 0.28; 0.16; -0.22;
4024922006039; -0.28; -1.72; -0.10; 0.28; 0.16; -0.22;
4024938827345; -0.29; -1.73; -0.08; 0.28; 0.16; -0.23;
4024972024343; -0.28; -1.74; -0.03; 0.29; 0.16; -0.24;
4024988671594; -0.26; -1.74; -0.00; 0.29; 0.16; -0.24;
4025005277363; -0.26; -1.74; 0.01; 0.29; 0.16; -0.24;
4025021953267; -0.26; -1.74; 0.03; 0.29; 0.16; -0.25;
4025038633019; -0.26; -1.74; 0.03; 0.29; 0.16; -0.25;
4025055280698; -0.27; -1.74; 0.04; 0.28; 0.16; -0.26;
4025088650040; -0.28; -1.72; 0.05; 0.28; 0.16; -0.26;
4025105328938; -0.29; -1.71; 0.06; 0.28; 0.16; -0.26;
4025121879967; -0.30; -1.70; 0.06; 0.28; 0.16; -0.27;
4025138722656; -0.31; -1.70; 0.07; 0.28; 0.16; -0.27;
4025155277534; -0.32; -1.69; 0.08; 0.28; 0.16; -0.28;
4025171901692; -0.34; -1.69; 0.09; 0.28; 0.16; -0.28;
4025188833760; -0.35; -1.68; 0.09; 0.28; 0.16; -0.28;
4025221932397; -0.31; -1.69; 0.11; 0.28; 0.17; -0.28;
4025238607873; -0.31; -1.70; 0.12; 0.28; 0.17; -0.28;
4025255279929; -0.31; -1.70; 0.12; 0.28; 0.17; -0.28;
4025271956260; -0.31; -1.70; 0.13; 0.28; 0.16; -0.28;
4025288512849; -0.32; -1.70; 0.13; 0.27; 0.16; -0.28;
4025305174213; -0.33; -1.71; 0.13; 0.27; 0.16; -0.28;
4025338525165; -0.35; -1.71; 0.14; 0.27; 0.16; -0.28;
4025355215610; -0.37; -1.71; 0.14; 0.26; 0.17; -0.28;
4025371942404; -0.39; -1.70; 0.14; 0.26; 0.17; -0.29;
4025388599064; -0.41; -1.69; 0.14; 0.25; 0.17; -0.29;
4025421824286; -0.46; -1.69; 0.14; 0.25; 0.17; -0.29;
4025438563911; -0.48; -1.69; 0.13; 0.25; 0.17; -0.29;
4025455164120; -0.50; -1.69; 0.13; 0.25; 0.17; -0.29;
4025471840879; -0.52; -1.70; 0.13; 0.25; 0.17; -0.29;
4025505167028; -0.48; -1.70; 0.13; 0.25; 0.17; -0.29;
4025521892540; -0.46; -1.69; 0.13; 0.26; 0.17; -0.29;
4025538534659; -0.46; -1.70; 0.12; 0.26; 0.17; -0.28;
4025555271290; -0.46; -1.70; 0.12; 0.26; 0.17; -0.28;
4025571786824; -0.46; -1.71; 0.12; 0.26; 0.17; -0.28;
4025588690667; -0.47; -1.71; 0.12; 0.26; 0.17; -0.28;
4025621807266; -0.48; -1.72; 0.12; 0.26; 0.17; -0.28;
4025638454517; -0.49; -1.72; 0.11; 0.26; 0.17; -0.28;
4025655167199; -0.50; -1.72; 0.11; 0.26; 0.17; -0.28;
4025671835405; -0.50; -1.72; 0.11; 0.27; 0.17; -0.28;
4025688388573; -0.50; -1.72; 0.12; 0.27; 0.17; -0.28;
4025705026416; -0.49; -1.73; 0.12; 0.26; 0.17; -0.28;
4025721786995; -0.48; -1.73; 0.12; 0.26; 0.17; -0.28;
4025755064391; -0.46; -1.73; 0.13; 0.26; 0.17; -0.28;
4025771798456; -0.46; -1.74; 0.13; 0.27; 0.17; -0.28;
4025788376000; -0.45; -1.74; 0.13; 0.26; 0.17; -0.28;
4025805088254; -0.44; -1.74; 0.14; 0.26; 0.17; -0.28;
4025821644843; -0.43; -1.74; 0.14; 0.26; 0.17; -0.27;
4025838358808; -0.41; -1.74; 0.15; 0.26; 0.17; -0.27;
4025855028725; -0.40; -1.74; 0.15; 0.26; 0.17; -0.27;
4025888428003; -0.37; -1.74; 0.15; 0.26; 0.17; -0.27;
4025905061141; -0.36; -1.75; 0.15; 0.26; 0.17; -0.27;
4025921653653; -0.35; -1.75; 0.15; 0.26; 0.17; -0.27;
4025938387290; -0.34; -1.75; 0.15; 0.26; 0.18; -0.27;
4025955020856; -0.33; -1.75; 0.14; 0.26; 0.18; -0.27;
4025971840879; -0.33; -1.75; 0.14; 0.26; 0.18; -0.27;
4026005026758; -0.32; -1.75; 0.14; 0.26; 0.18; -0.27;
4026021761678; -0.32; -1.75; 0.14; 0.26; 0.18; -0.27;
4026038282344; -0.32; -1.75; 0.14; 0.26; 0.18; -0.26;
4026055018975; -0.32; -1.75; 0.13; 0.26; 0.18; -0.26;
4026071653824; -0.32; -1.75; 0.14; 0.26; 0.18; -0.26;
4026088286535; -0.32; -1.75; 0.14; 0.26; 0.18; -0.26;
4026121645613; -0.31; -1.75; 0.14; 0.26; 0.18; -0.26;
4026138294575; -0.31; -1.76; 0.13; 0.26; 0.18; -0.26;
4026154905903; -0.30; -1.76; 0.13; 0.26; 0.18; -0.25;
4026171652798; -0.30; -1.77; 0.13; 0.26; 0.18; -0.25;
4026188243599; -0.30; -1.77; 0.12; 0.26; 0.18; -0.25;
4026204854499; -0.30; -1.77; 0.12; 0.26; 0.18; -0.25;
4026221830188; -0.30; -1.77; 0.13; 0.26; 0.18; -0.25;
4026254939089; -0.31; -1.76; 0.14; 0.25; 0.18; -0.25;
4026271628678; -0.30; -1.74; 0.14; 0.26; 0.16; -0.20;
4026288308003; -0.30; -1.74; 0.15; 0.26; 0.16; -0.19;
4026304861598; -0.30; -1.74; 0.15; 0.26; 0.16; -0.19;
4026321561879; -0.30; -1.74; 0.15; 0.26; 0.16; -0.19;
4026338276699; -0.30; -1.74; 0.16; 0.26; 0.16; -0.19;
4026371550674; -0.29; -1.74; 0.15; 0.26; 0.16; -0.19;
4026388115816; -0.29; -1.74; 0.15; 0.26; 0.16; -0.19;
4026404956366; -0.29; -1.75; 0.14; 0.26; 0.16; -0.19;
4026421566412; -0.29; -1.76; 0.14; 0.25; 0.16; -0.19;
4026438176029; -0.29; -1.77; 0.14; 0.25; 0.16; -0.19;
4026454881869; -0.28; -1.79; 0.14; 0.25; 0.16; -0.19;
4026471558628; -0.27; -1.81; 0.14; 0.25; 0.17; -0.19;
4026488570668; -0.26; -1.83; 0.14; 0.25; 0.17; -0.19;
4026521610717; -0.25; -1.84; 0.16; 0.25; 0.17; -0.19;
4026538130955; -0.24; -1.84; 0.19; 0.25; 0.17; -0.19;
4026554930878; -0.24; -1.84; 0.21; 0.25; 0.17; -0.19;
4026571549477; -0.25; -1.84; 0.23; 0.25; 0.17; -0.19;
4026588115474; -0.25; -1.85; 0.25; 0.25; 0.17; -0.19;
4026621371915; -0.26; -1.85; 0.27; 0.25; 0.17; -0.20;
4026638150883; -0.27; -1.86; 0.27; 0.25; 0.17; -0.20;
4026654767344; -0.27; -1.86; 0.27; 0.25; 0.17; -0.20;
4026671421010; -0.27; -1.87; 0.28; 0.25; 0.17; -0.20;
4026688160634; -0.28; -1.87; 0.28; 0.25; 0.17; -0.20;
4026704753573; -0.28; -1.87; 0.28; 0.25; 0.16; -0.20;
4026721467538; -0.27; -1.87; 0.28; 0.25; 0.17; -0.20;
4026754756481; -0.27; -1.88; 0.29; 0.25; 0.17; -0.20;
4026804808142; -0.26; -1.89; 0.31; 0.26; 0.17; -0.20;
4026821614052; -0.26; -1.89; 0.31; 0.26; 0.17; -0.20;
4026838056458; -0.26; -1.90; 0.31; 0.26; 0.17; -0.20;
4026854787101; -0.26; -1.90; 0.31; 0.26; 0.17; -0.20;
4026871411259; -0.26; -1.90; 0.32; 0.26; 0.17; -0.20;
4026904689938; -0.26; -1.90; 0.33; 0.26; 0.17; -0.20;
4026921431701; -0.26; -1.91; 0.33; 0.26; 0.17; -0.20;
4026938113164; -0.25; -1.92; 0.32; 0.26; 0.17; -0.20;
4026954749724; -0.25; -1.92; 0.32; 0.26; 0.16; -0.20;
4026971418358; -0.25; -1.93; 0.31; 0.26; 0.16; -0.20;
4026988044227; -0.25; -1.93; 0.31; 0.26; 0.16; -0.20;
4027004648713; -0.25; -1.94; 0.31; 0.26; 0.16; -0.20;
4027038070228; -0.24; -1.95; 0.32; 0.26; 0.16; -0.20;
4027054707643; -0.23; -1.96; 0.33; 0.26; 0.16; -0.20;
4027071292885; -0.22; -1.98; 0.34; 0.26; 0.16; -0.20;
4027088071425; -0.21; -1.99; 0.35; 0.26; 0.16; -0.20;
4027104639133; -0.20; -2.01; 0.37; 0.26; 0.16; -0.21;
4027121285529; -0.18; -2.03; 0.38; 0.26; 0.16; -0.21;
4027138452379; -0.17; -2.04; 0.39; 0.26; 0.16; -0.21;
